"prioridad","score","empresa","segmento","subtipo_rubro","localidad","direccion_detectada","provincia","amba_confirmado","tamano_validado","contactos_en_base","con_email","con_telefono","tiene_decisor","cargos_conocidos","fuente_principal","estado_enriquecimiento","apollo_org_id","dominio","empleados","decisor_nombre","decisor_cargo","decisor_email","en_secuencia","notas"
"A2","4","Alonso Iluminacion","Industrial_Otros","EST. INGENIERIA / ARQ.","","","Argentina","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Director","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Alta Costura","Industrial_Otros","CONFECCIONES PARA DAMAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Altavista","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","4","4","0","NO","","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Altecnica Loockwood Greene","Industrial_Otros","ESTACION DE SERVICIO YPF","","","Argentina","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Auditor de Instalaciones","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Alternativas Comerciales","Industrial_Otros","LLANTAS PARA AUTOMOTORES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Altieri e Hijos","Industrial_Otros","GAS, INSTALACIONES INDUSTRIALES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Altron Sistemas de Energia","Industrial_Otros","ESTABILIZADORES DE TENSION","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Altuna Enrique y Asoc","Construccion_Ingenieria","Estudio de Arquitectura","CABA","","Ciudad Autónoma de Buenos Aires, Argentina","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","1","NO","","EK_CHARLAS","PENDIENTE","","","","","","","NO",""
"A2","4","Alukolor","Industrial_Otros","CERRAMIENTOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Alum - Glass Divisores","Industrial_Otros","CERRAMIENTOS DE ALUMINIO","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Alvarez Hnos S.a.c e I","Industrial_Otros","ESPECIAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Alvarez Julio y Cia SRL","Industrial_Otros","","","Av Dr Manuel Belgrano 1852","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","Administradores de consorcios 2019.xls - Hoja4","PENDIENTE","","","","","","","NO",""
"A2","4","Alvarezarguelles","Construccion_Ingenieria","","","","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","1","SI","Jefe de Servicio Técnico","HubSpot_EK","PENDIENTE","","","","","","","NO",""
"A2","4","Alvear Training","Industrial_Otros","","","","Argentina","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Socio Dpto Comercial","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Alvisoft","Industrial_Otros","COMPUTACION, SERVICIO DE","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","ALYMAR SRL","Industrial_Otros","SANITARIOS","","MONTEVIDEO 1646","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","GUIA DE LA CONSTRUCCION  sin mails.xls - SANITARIOS","PENDIENTE","","","","","","","NO",""
"A2","4","Amancay S.a.i.c.a.f.i","Industrial_Otros","FRIGORIFICOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Amaro Leonides Horacio","Industrial_Otros","CERRAMIENTOS DE ALUMINIO","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Amatrix S.a.c.i","Industrial_Otros","COMPUTACION, ELEMENTOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","AMBIENTE SA","Industrial_Otros","SANITARIOS","","GRAL BERNARDO O HIGGINS 491","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","GUIA DE LA CONSTRUCCION  sin mails.xls - SANITARIOS","PENDIENTE","","","","","","","NO",""
"A2","4","Ambiente Standard","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Gerente de OperaÃ§Ãµes","LINKEDIN_EK","PENDIENTE","","","","","","","NO",""
"A2","4","Amer.financial System","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Vice Presidente","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","America Autopiezas","Industrial_Otros","GRANALLADO, TALLERES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","America Pampa Agroindustrial","Industrial_Otros","Varios","Arturo Frondizi - Zona industrial","","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","1","SI","Analista Proceso","EK_PPTOS","PENDIENTE","","","","","","","NO",""
"A2","4","American Books Libreria Norteamericana","Industrial_Otros","LIBROS TECNICOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","American Denim","Industrial_Otros","CONFECCIONES, PANTALONES, VAQUEROS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","American Gas","Industrial_Otros","AUTOMOTORES, EQUIPOS DE GAS NATURAL COMPRIMIDO (G.N.C.)","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","American Recording S.a.i.c.f.g.f.a","Industrial_Otros","CASSETTES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","American Tape","Industrial_Otros","CASSETTES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Americana","Industrial_Otros","CONSTRUCCIONES - EMPRESAS","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Arquitecto","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Amice SRL","Industrial_Otros","","","Av Cordoba 966","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","Administradores de consorcios 2019.xls - Hoja4","PENDIENTE","","","","","","","NO",""
"A2","4","Amigra SA","Industrial_Otros","","","Av Pres Gral J A Roca 584","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","Administradores de consorcios 2019.xls - Hoja4","PENDIENTE","","","","","","","NO",""
"A2","4","Amilcar","Industrial_Otros","FOLLETOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Ampacet Corporation","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Chief Human Resources","LINKEDIN_EK","PENDIENTE","","","","","","","NO",""
"A2","4","Amrop Seeliger y Conde Argentina","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Partner","LINKEDIN_EK","PENDIENTE","","","","","","","NO",""
"A2","4","ANACLETO JOSE E HIJOS SA","Industrial_Otros","SANITARIOS","","AV 44 1031","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","GUIA DE LA CONSTRUCCION  sin mails.xls - SANITARIOS","PENDIENTE","","","","","","","NO",""
"A2","4","Analistas Empresarios","Industrial_Otros","FOTOCOPIAS, MAQUINAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Andemet S.a.c.i y F","Industrial_Otros","CERCOS METALICOS PARA OBRAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Anderson","Industrial_Otros","CONFECCIONES PARA HOMBRES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Andrés Bonafina","Industrial_Otros","Varios","","Enpedrado 2435","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Jefe Ingeniería","BD_EK_PPTOS_ACTUALES","PENDIENTE","","","","","","","NO",""
"A2","4","Andres Horodeski","Industrial_Otros","Varios","","","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Dpto Compras","BD_EK_PPTOS_ACTUALES","PENDIENTE","","","","","","","NO",""
"A2","4","Andrilin","Industrial_Otros","CONFECCIONES PARA NIÃƒOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Anespaca SA","Industrial_Otros","","","Alicia Moreau De Justo 1960","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","Administradores de consorcios 2019.xls - Hoja4","PENDIENTE","","","","","","","NO",""
"A2","4","Angel Estrada y","Industrial_Otros","EDITORIALES","","","Argentina","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Asistente de Producto","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Angel Estuches","Industrial_Otros","CAJAS DE CARTON","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Angel Fornis S.a.c.i.m.f.i","Industrial_Otros","BULONES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Angel Sasso","Industrial_Otros","GAS, INSTALACIONES INDUSTRIALES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Angeleti H e Hijos","Industrial_Otros","AUTOMOTORES, ACCESORIOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Angelini S.a.i.c","Industrial_Otros","HELADERIAS, ARTICULOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Anhui Yuzhe Import And Export Co Ltd","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Owner","LINKEDIN_EK","PENDIENTE","","","","","","","NO",""
"A2","4","Anibal Gandulfo","Industrial_Otros","AUDIO","","","Ciudad Autónoma de Buenos Aires","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","1","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Anilinas Americanas Versanil","Industrial_Otros","COLORANTES","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Anoak Construcciones SA","Industrial_Otros","","","Av Cordoba 4400 Subs","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","Administradores de consorcios 2019.xls - Hoja4","PENDIENTE","","","","","","","NO",""
"A2","4","ANTIGUA COOPERATIVA SH","Industrial_Otros","SANITARIOS","","ITALIA 767","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","GUIA DE LA CONSTRUCCION  sin mails.xls - SANITARIOS","PENDIENTE","","","","","","","NO",""
"A2","4","Antilaf","Industrial_Otros","CONFECCIONES DE CUERO","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Antonia Vavallo","Industrial_Otros","CONFECCIONES PARA DAMAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Antonini Schon Zemborain","Industrial_Otros","EST. INGENIERIA / ARQ.","CAPITAL","","Argentina","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Socio","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Antonio J Botta e Hijos","Industrial_Otros","AUTOMOTORES, FRENOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Antonio Martínez","Industrial_Otros","Varios","","","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","1","SI","Paraguay","EK_PPTOS","PENDIENTE","","","","","","","NO",""
"A2","4","Antonio Paluci e Hijos de Palucci A.y o","Industrial_Otros","GALVANOPLASTIA, ARTICULOS Y PRODUCTOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Antonio Savini Raggio","Industrial_Otros","ETIQUETAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Antonio Vassallo S.a.c.i.f e I","Industrial_Otros","CONFITERIAS, ARTICULOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Aon Risk Services","Industrial_Otros","","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Director","LINKEDIN_EK","PENDIENTE","","","","","","","NO",""
"A2","4","Apliken S.a.i.c","Industrial_Otros","COMPRESORES DE AIRE","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Apolo Xi","Industrial_Otros","CERRAMIENTOS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","AQUINO HNOS SRL","Industrial_Otros","SANITARIOS","","ROBERTO OLIVER 1033","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","GUIA DE LA CONSTRUCCION  sin mails.xls - SANITARIOS","PENDIENTE","","","","","","","NO",""
"A2","4","Aquistapace Veronica","Industrial_Otros","CAFE, SERVICIOS PARA EMPRESAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Aranalfe SA","Industrial_Otros","","","Av Provincia De Santa Fe 1589 6","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","Administradores de consorcios 2019.xls - Hoja4","PENDIENTE","","","","","","","NO",""
"A2","4","Arancio Oscar Esteban","Industrial_Otros","GRUAS, ALQUILER DE","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Arandi S.h","Industrial_Otros","CONFECCIONES, PANTALONES, VAQUEROS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Area Centro SA","Industrial_Otros","","","Cdad De Parana 554","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","Administradores de consorcios 2019.xls - Hoja4","PENDIENTE","","","","","","","NO",""
"A2","4","ARFECO SACIFI","Industrial_Otros","SANITARIOS","","AV PTE J D PERON 3468","Buenos Aires","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","0","1","NO","","GUIA DE LA CONSTRUCCION  sin mails.xls - SANITARIOS","PENDIENTE","","","","","","","NO",""
"A2","4","Argenbuss","Industrial_Otros","CARROCERIAS METALICAS","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Argencuer","Industrial_Otros","CONFECCIONES DE CUERO","","","","SI","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","2","0","2","NO","","GENUINO_33K","PENDIENTE","","","","","","","NO",""
"A2","4","Argenet","Industrial_Otros","CONTADORA PUBLICA NACIONAL","","","Argentina","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","13","13","0","NO","","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Argensil","Industrial_Otros","ESTACION DE SERVICIO SHELL","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","1","1","0","SI","Administrativo","GENUINO_24K","PENDIENTE","","","","","","","NO",""
"A2","4","Argentinamail","Industrial_Otros","ESTUDIANTE","","","","A VALIDAR","NO - la base EK no trae headcount, filtrar con Apollo (15-80)","6","6","0","NO","","GENUINO_24K","PENDIENTE","","","","","","","NO",""
